"channel","publish_date","source","author","title","url"
"hot","2024 10/12","湖南省人民政府","","湖南：支持利用“源网荷储”等新型电力系统模式，提升数据中心集群电力供给便利度","https://www.ditan.com/news/hot/5667.html"
"hot","2024 10/12","江苏省科技厅","","含液流电池储能等！14项目将获江苏2024年度双碳科技创新资金","https://www.ditan.com/news/hot/5666.html"
"hot","2024 10/11","电力法律观察","观茶君团队","对《能源法》（草案二审稿）的几点修改建议","https://www.ditan.com/news/hot/5653.html"
"hot","2024 10/11","国家能源局","","重磅！新版《分布式光伏发电开发建设管理办法》来了！","https://www.ditan.com/news/hot/5646.html"
"hot","2024 10/11","山西省能源局","","山西：探索将可再生能源电力消纳责任权重分解至重点用能单位","https://www.ditan.com/news/hot/5648.html"
"hot","2024 10/12","重庆市发展和改革委员会","","《重庆市规范推进政府和社会资本合作新机制实施方案（试行）》印发","https://www.ditan.com/news/hot/5668.html"
"hot","2024 10/11","广东省发展改革委","","广东省独立储能电站试行电费补偿机制等有关事项（征求意见稿）：年度补偿标准统一为100元/千瓦","https://www.ditan.com/news/hot/5645.html"
"hot","2024 10/11","生态环境部","","生态环境部印发《入海排污口监督管理办法（试行）》！","https://www.ditan.com/news/hot/5643.html"
"hot","2024 10/10","上海市黄浦区人民政府","","上海黄浦区：鼓励重点用能和排放单位参与建筑光伏一体化建设","https://www.ditan.com/news/hot/5625.html"
"hot","2024 10/10","滨州市人民政府","","山东滨州：鼓励建设用户侧储能项目、调频储能项目 2025年底储能规模达到60万千瓦以上","https://www.ditan.com/news/hot/5622.html"
"hot","2024 10/11","北极星氢能网","","利好氢能，邯郸市人民政府发文！","https://www.ditan.com/news/hot/5642.html"
"hot","2024 10/10","内蒙古人大","","《内蒙古自治区生态环境保护条例（草案）》公开征求意见","https://www.ditan.com/news/hot/5616.html"
"hot","2024 10/10","广西自治区工业和信息化厅","","广西：推动汽车零配件企业加快转型生产新能源零配件，增大动力电池等关键零部件供货力度","https://www.ditan.com/news/hot/5621.html"
"hot","2024 10/10","福建电力交易中心","","福建省电力零售市场运营工作方案：零售套餐交易以年度、月度为周期组织开展","https://www.ditan.com/news/hot/5612.html"
"hot","2024 09/27","贵州省工业和信息化厅","","强化绿色化转型 《贵州省推动建材行业稳增长促转型增效益的实施意见》发布","https://www.ditan.com/news/hot/5596.html"
"hot","2024 09/27","国资委","","推进央企整合！国资委大动作","https://www.ditan.com/news/hot/5588.html"
"hot","2024 09/27","中国政府网","","增加绿色就业新机会 《中共中央 国务院关于实施就业优先战略促进高质量充分就业的意见》发布","https://www.ditan.com/news/hot/5592.html"
"hot","2024 09/27","四川省商务厅","","四川：转让旧车并购买新能源乘用车新车最高补贴1.7万元","https://www.ditan.com/news/hot/5601.html"
"hot","2024 10/10","北极星储能网","","撒哈拉沙漠以南首座塔式熔盐储能光热电站首次并网成功","https://www.ditan.com/news/hot/5613.html"
"hot","2024 09/26","9.25-2025粤港澳大湾区智慧停车及超级充电桩展览会","","9.25-2025粤港澳大湾区智慧停车及超级充电桩展览会","https://www.ditan.com/news/hot/5586.html"
"hot","2024 10/10","广西壮族自治区人民政府","","广西壮族自治区发布《广西重污染天气应急预案》","https://www.ditan.com/news/hot/5614.html"
"hot","2024 09/27","恩平市人民政府","","广东恩平：鼓励重点用能单位通过绿电交易和认购绿证等方式提高可再生能源利用比例","https://www.ditan.com/news/hot/5587.html"
"hot","2025 02/07","工信部","","工信部公布6项氢能相关首台（套）重大技术装备保险补偿项目！","https://www.ditan.com/news/hot/6767.html"
"hot","2024 09/26","广东省工信厅","","广东印发《关于支持广州市智能传感器产业高质量发展的若干措施》","https://www.ditan.com/news/hot/5581.html"
"hot","2025 02/07","内蒙古电力集团","","蒙电资本 “碳评 + 金融” 业务落地，开启 “电 - 碳 - 金融” 协同新篇","https://www.ditan.com/news/hot/6768.html"
"hot","2024 09/26","生态环境部","","生态环境部：整体上我国核电已进入世界先进行列","https://www.ditan.com/news/hot/5582.html"
"hot","2025 02/07","吉林省能源局","","吉林省能源局通告 2024 年下半年煤矿产能情况","https://www.ditan.com/news/hot/6766.html"
"hot","2024 09/26","大连市发改委","","最高2000万元！辽宁大连发布氢能产业专项资金管理办法","https://www.ditan.com/news/hot/5584.html"
"hot","2025 02/07","广东省发展改革委","","广东 2025 年 “两新” 政策发布，29 条措施激发消费与产业活力","https://www.ditan.com/news/hot/6756.html"
"hot","2025 02/05","国家能源局","","中国和丹麦联合发布: 碳边境调节机制背景下的中国绿证与欧盟来源担保证书比较（附文件）","https://www.ditan.com/news/hot/6732.html"
"hot","2025 01/24","上海市生态环境局","","上海发布方案剑指固体废物近零填埋，2026 年底基本达成目标","https://www.ditan.com/news/hot/6718.html"
"hot","2025 01/24","北极星输配电网","","海南 2025 年发力绿色发展与基础设施建设","https://www.ditan.com/news/hot/6719.html"
"hot","2025 01/24","工信部","","工信部公布 2024 年度绿色制造名单，持续推进制造业绿色转型","https://www.ditan.com/news/hot/6717.html"
"hot","2025 01/24","北极星电力网","","重庆市六届人大三次会议政府工作报告：能源与绿色低碳发展的回顾与展望","https://www.ditan.com/news/hot/6730.html"
"hot","2025 02/06","易碳家","","美国气候政策三度反转，对全球减排影响有多大？","https://www.ditan.com/news/hot/6736.html"
"hot","2025 01/23","新华社","","坚守多边主义，促进开放发展 —— 丁薛祥在世界经济论坛 2025 年会致辞","https://www.ditan.com/news/hot/6712.html"
"hot","2025 01/23","山东省生态环境厅","","山东发文提升传统产业集群大气污染防治水平","https://www.ditan.com/news/hot/6707.html"
"hot","2025 01/23","工信部","","工信部发布 2024 年第六批行业标准制修订计划通知","https://www.ditan.com/news/hot/6710.html"
"hot","2025 01/23","能源界","","CIP 启动德国绿氢项目 Anker，助力能源转型","https://www.ditan.com/news/hot/6713.html"
"hot","2025 01/23","易碳家","","每次上任，特朗普为何都要退出《巴黎协定》？","https://www.ditan.com/news/hot/6700.html"
"hot","2025 01/23","中国政府网","","中共中央 国务院印发《乡村全面振兴规划（2024—2027 年）》","https://www.ditan.com/news/hot/6702.html"
"hot","2025 01/17","电动知家","","突发！特斯拉将停产！","https://www.ditan.com/news/hot/6671.html"
"hot","2025 01/21","易碳家","","特朗普再签行政令：美国将退出〈巴黎协定〉","https://www.ditan.com/news/hot/6690.html"
"hot","2025 01/23","崇明区人民政府","","《美丽崇明建设三年行动计划（2024—2026 年）》为打造美丽上海崇明样板绘蓝图","https://www.ditan.com/news/hot/6703.html"
"hot","2025 01/23","新华社","卓言","中方关切美方拟退出 《巴黎协定》，将携手各方应对气候变化","https://www.ditan.com/news/hot/6699.html"
"hot","2025 01/17","新华社","张晓洁","新版 《电动自行车安全技术规范》 发布，9 月 1 日实施，安全与便利并重","https://www.ditan.com/news/hot/6667.html"
"hot","2025 01/17","生态环境部","","生态环境部召开领导小组会议，部署 2025 年重大工程重点工作","https://www.ditan.com/news/hot/6668.html"
"hot","2025 01/21","《巴黎协定》全文","","《巴黎协定》全文","https://www.ditan.com/news/hot/6691.html"
"hot","2025 01/15","湖南省林业局","","靖州 2025 年首笔林业碳票交易达成，开启绿色发展新篇","https://www.ditan.com/news/hot/6624.html"
"hot","2025 01/16","中华人民共和国生态环境部","","《“美丽中国，志愿有我”生态环境志愿服务实施方案（2025-2027年）》答记者问","https://www.ditan.com/news/hot/6640.html"
"hot","2025 01/16","北极星电力网","","中核科技披露重大资产重组预案，拟收购中核西仪 100% 股份","https://www.ditan.com/news/hot/6653.html"
"hot","2025 01/17","上海市经济信息化委","","上海开启 2025 年度未来产业 “揭榜挂帅”，聚焦新能源等领域发展","https://www.ditan.com/news/hot/6659.html"
"hot","2025 01/16","中华人民共和国生态环境部","","关于印发《“美丽中国，志愿有我”生态环境志愿服务实施方案（2025-2027年）》的通知","https://www.ditan.com/news/hot/6639.html"
"hot","2025 01/17","华北电力设计院有限公司","","中国能建华北院助力氢能装备测试平台取得关键进展","https://www.ditan.com/news/hot/6670.html"
"hot","2025 01/16","盘锦市人民政府","","盘锦 2025：砥砺奋进谱新篇，全面振兴启新程","https://www.ditan.com/news/hot/6647.html"
"hot","2025 01/16","巨力索具股份有限公司","","巨力索具助力 “启航号” 成功吊装，开启海上风电新篇章","https://www.ditan.com/news/hot/6654.html"
"hot","2025 01/15","洋县人民政府","","陕西洋县发布实施方案，全力推进气象事业高质量发展","https://www.ditan.com/news/hot/6626.html"
"hot","2025 01/15","黔西南州人民政府","","黔西南州发布气候资源保护开发办法，开启绿色发展新程","https://www.ditan.com/news/hot/6625.html"
"hot","2025 01/14","上海节能宣传","","《上海市工业通信业用能设备更新专项扶持实施细则》发布","https://www.ditan.com/news/hot/6614.html"
"hot","2025 01/14","河南省人民政府","","河南省发布省级现代水网先导区建设实施方案","https://www.ditan.com/news/hot/6621.html"
"hot","2025 01/14","新浪财经","","河北省政府工作报告：回顾 2024，展望 2025","https://www.ditan.com/news/hot/6616.html"
"hot","2025 01/14","上海市青浦区人民政府","","青浦区发力城市管理精细化，未来三年绘就发展新蓝图","https://www.ditan.com/news/hot/6608.html"
"hot","2025 01/13","中国新闻网","阮煜琳","重磅！国家温室气体排放因子数据库首版上线，赋能碳排放核算","https://www.ditan.com/news/hot/6602.html"
"hot","2025 01/14","搜狐网","","生物质能碳捕集与封存技术：前景与挑战并存","https://www.ditan.com/news/hot/6613.html"
"hot","2025 01/14","长沙晚报","","长沙 2024 年发展回顾与 2025 年重点工作规划：迈向高质量发展新征程","https://www.ditan.com/news/hot/6615.html"
"hot","2025 01/06","生态环境部","","关于印发《产品碳足迹核算标准编制工作指引》的通知（附答记者问+图文解读）","https://www.ditan.com/news/hot/6563.html"
"hot","2025 01/06","生态环境部","","两大CCER方法学正式发布！","https://www.ditan.com/news/hot/6556.html"
"hot","2025 01/14","上海市人民政府","","上海：全面推行建筑“光伏+”应用 完成既有建筑节能改造4000万平方米以上","https://www.ditan.com/news/hot/6620.html"
"hot","2025 01/04","生态环境部","","关于发布《温室气体自愿减排项目方法学 甲烷体积浓度低于8%的煤矿低浓度瓦斯和风排瓦斯利用（CCER—10—001—V01）》的通知","https://www.ditan.com/news/hot/6553.html"
"hot","2025 01/04","生态环境部 交通运输部","","关于发布《温室气体自愿减排项目方法学 公路隧道照明系统节能（CCER—07—001—V01）》的通知","https://www.ditan.com/news/hot/6555.html"
"hot","2025 01/10","太仓市人民政府","","江苏太仓市：加快新污染物治理监测分析、技术攻关和监督执法等能力提升","https://www.ditan.com/news/hot/6593.html"
"hot","2025 01/03","H的碳中和","","欧盟 CBAM 数据共享平台注册及准入申请全流程详解","https://www.ditan.com/news/hot/6552.html"
"hot","2025 01/03","浙江省发展改革委","","浙江省发展改革委公布行政规范性文件清理结果","https://www.ditan.com/news/hot/6547.html"
"hot","2025 01/03","储能头条","","四川 2025 年1月大工业尖峰电价暂停，分时电价机制将调整","https://www.ditan.com/news/hot/6542.html"
"hot","2024 12/31","新华社","刘赫垚","第九届亚冬会将实现 100% 绿电供应，黑龙江多举措保障","https://www.ditan.com/news/hot/6515.html"
"hot","2024 12/31","北极星风力发电网","冉小冉","我国沿海省区市海上风电发展态势向好，深远海布局加速","https://www.ditan.com/news/hot/6516.html"
"hot","2024 12/31","工信部","","三部委印发〈加快工业领域清洁低碳氢应用实施方案〉，推动氢能产业高质量发展","https://www.ditan.com/news/hot/6506.html"
"hot","2024 12/31","中国环境报","申美","上海生态环境局岁末总结谋划，力推生态环保新发展","https://www.ditan.com/news/hot/6499.html"
"hot","2024 12/27","央视新闻","薛丽萍","南水北调中线通水十年：重塑北京水格局","https://www.ditan.com/news/hot/6478.html"
"hot","2024 12/31","中国环境APP","中环报记者李欣","生态环境部通报机动车排放检验领域专项整治典型案例","https://www.ditan.com/news/hot/6497.html"
"hot","2024 12/27","中国科技新闻网","","上海首个职工绿色低碳技术创新竞赛正式启动","https://www.ditan.com/news/hot/6483.html"
"hot","2024 12/27","上海市生态环境局","","上海 2025 年碳排放权交易市场重点排放单位管理工作部署","https://www.ditan.com/news/hot/6479.html"
"hot","2024 12/26","国家能源局","","国家能源局：我国累计建成充电桩1235.2万台","https://www.ditan.com/news/hot/6477.html"
"hot","2024 12/26","中国新闻网","祁绣娟","海南州清洁能源发展成果显著，实现产业转型","https://www.ditan.com/news/hot/6476.html"
"hot","2024 12/26","金风科技","","金风科技 GWH182 - 8MW 机组助力中电建托克逊风电项目首批风机并网","https://www.ditan.com/news/hot/6470.html"
"hot","2024 12/25","内蒙古自治区人民政府","","内蒙古 2024 年版环境影响评价文件审批目录解读","https://www.ditan.com/news/hot/6455.html"
"hot","2024 12/26","筑文说易公众号","","中央空调冷却水，为何设定为出水37℃进水32℃，过高过低有什么影响","https://www.ditan.com/news/hot/6463.html"
"hot","2024 12/26","天源环保","","国内首座工业污泥处置资源化项目并网发电","https://www.ditan.com/news/hot/6475.html"
"hot","2024 12/26","中国铁建港航局","刘才坤","“铁建起重 5000” 交付，助力中国铁建开拓海洋经济与绿色转型","https://www.ditan.com/news/hot/6469.html"
"hot","2024 12/26","河南省能源局","","2025 年河南省能源工作会议在郑州召开","https://www.ditan.com/news/hot/6472.html"
"hot","2024 10/24","中国电力报","","河北再填一座“A级数据中心”","https://www.ditan.com/news/hot/5817.html"
"hot","2024 10/24","荆门市政府","","湖北荆门市空气质量持续改善行动方案（2024—2025年）","https://www.ditan.com/news/hot/5816.html"
"hot","2024 12/25","中核集团","","行业首发！《中核集团核安全责任体系》发布","https://www.ditan.com/news/hot/6456.html"
"hot","2024 10/24","国家能源局","","国家能源局发文 要求进一步加强电力建设工程施工安全工作","https://www.ditan.com/news/hot/5812.html"
"hot","2024 10/23","漳州市人民政府","","福建漳州：大力发展海上风电、光伏等新能源产业 努力建设全国重要的清洁能源基地","https://www.ditan.com/news/hot/5792.html"
"hot","2024 10/23","杭州市政府","","杭州市空气质量持续改善行动计划","https://www.ditan.com/news/hot/5794.html"
"hot","2024 10/23","汕头市发展和改革局","","广东汕头发改局出台《汕头市推动新型储能产业高质量发展行动方案（2024—2026年）》","https://www.ditan.com/news/hot/5791.html"
"hot","2024 10/23","广西人大网","","广西：推动核电与电解铝达成2024年年度交易40亿千瓦时电量的协议","https://www.ditan.com/news/hot/5788.html"
"hot","2024 10/18","乌兰察布市政府","","乌兰察布市空气质量持续改善行动具体实施方案","https://www.ditan.com/news/hot/5750.html"
"hot","2024 10/18","上海市浦东新区发展和改革委","","最高0.95元/瓦！上海浦东新区启动2024第二批光伏发电专项资金项目申报","https://www.ditan.com/news/hot/5749.html"
"hot","2024 10/18","福建省发展和改革委员会","","《福建省2024年度可再生能源电力消纳保障实施方案》印发","https://www.ditan.com/news/hot/5747.html"
"hot","2024 10/18","融安县发展和改革局","","广西融安县发布分布式光伏并网接入红色预警公告","https://www.ditan.com/news/hot/5746.html"
"hot","2024 10/17","贵阳市人民政府","","贵阳市推动大规模设备更新和消费品以旧换新实施方案全文发布！","https://www.ditan.com/news/hot/5732.html"
"hot","2024 10/17","广西壮族自治区人民政府","","广西：重点引进新能源及储能等未来产业以及东部地区转移的重点制造业","https://www.ditan.com/news/hot/5731.html"
"hot","2024 10/17","宁波市能源局","","家庭屋顶光伏将取消补贴！浙江宁波市发文征求意见！","https://www.ditan.com/news/hot/5728.html"
"hot","2024 10/17","建德市人民政府","","浙江建德市：到2027年底完成光伏装机退役1万千瓦以上","https://www.ditan.com/news/hot/5734.html"
"hot","2024 10/17","湖北省生态环境厅","","《湖北省企业碳排放核查工作规范 （试行）》发布","https://www.ditan.com/news/hot/5729.html"
"hot","2024 10/24","威海市人民政府","","山东威海：大力推进30万千瓦及以上存量煤电“三改联动”","https://www.ditan.com/news/hot/5815.html"
"hot","2024 10/16","中国政府采购网","","《自治州“十五五”能源高质量发展研究》课题研究项目竞争性磋商公告","https://www.ditan.com/news/hot/5719.html"
"hot","2024 10/17","四川省工信厅","","新型储能、固态电池在列！四川拟认定25个产业新赛道","https://www.ditan.com/news/hot/5727.html"
"hot","2024 10/16","阿拉善盟能源局","","内蒙古：国家重大项目范围内光伏项目，可以占用生态保护红线","https://www.ditan.com/news/hot/5717.html"
"hot","2024 10/16","北京市生态环境局","","北京市碳排放权交易市场碳排放配额有偿竞价发放和回购管理办法","https://www.ditan.com/news/hot/5718.html"
"hot","2024 10/16","工信部","","工信部印发《工业互联网与电力行业融合应用参考指南（2024年）》","https://www.ditan.com/news/hot/5716.html"
"hot","2024 10/17","商务部","","商务部等七部门发布关于加强报废机动车回收监督管理工作的通知！","https://www.ditan.com/news/hot/5730.html"
"hot","2024 10/16","内蒙古自治区能源局","","内蒙古：推动新型电力系统高占比新能源、柔性智能电网、高比例绿电消费方向科技突围","https://www.ditan.com/news/hot/5715.html"
"hot","2024 10/16","山西省能源局","","山西发布《山西省推动能源领域设备更新工作方案》","https://www.ditan.com/news/hot/5713.html"
"hot","2024 10/15","宁夏回族自治区生态环境厅","","宁夏：《关于进一步优化固体废物环境监管提升固体废物利用处置水平的若干措施》发布！","https://www.ditan.com/news/hot/5702.html"
"hot","2024 10/15","生态环境部","","生态环境部审议并通过《炼焦化学工业大气污染物排放标准》等3项政策！","https://www.ditan.com/news/hot/5700.html"
"hot","2024 10/15","郑州市工业和信息化局","","最高补贴2000万元 河南郑州持续加大工业绿色微电网和源网荷储项目建设支持力度","https://www.ditan.com/news/hot/5701.html"
"hot","2024 10/14","兵团发展改革委","","新疆兵团：4个光伏项目被移除市场化并网清单！","https://www.ditan.com/news/hot/5695.html"
"hot","2024 10/14","云南省工业和信息化厅","","实施绿色装备推广行动 云南省发布推动工业领域设备更新实施方案","https://www.ditan.com/news/hot/5696.html"
"hot","2024 10/14","生态环境部","","生态环境部发布2024年国家环境健康管理试点名单！","https://www.ditan.com/news/hot/5693.html"
"hot","2024 10/14","大唐集团","陈文学,刘占虎","大唐集团张传江：加快规划建设新型能源体系、构建新型电力系统","https://www.ditan.com/news/hot/5694.html"
"hot","2024 11/01","河北省政府","","加强生态环境分区管控！河北实施意见来了！","https://www.ditan.com/news/hot/5938.html"
"hot","2024 11/04","国家原子能机构","","十二部门：推动核技术深度赋能绿色环保等现代化产业体系","https://www.ditan.com/news/hot/5943.html"
"hot","2024 11/01","上海市人民政府","","上海：启动实施百万千瓦级深远海海上风电示范项目","https://www.ditan.com/news/hot/5932.html"
"hot","2024 10/31","安徽省住房城乡建设厅","","《安徽省加快推动建筑领域节能降碳实施方案》印发","https://www.ditan.com/news/hot/5911.html"
"hot","2024 10/14","上海奉贤区人民政府","","上海奉贤区：强化政策供给 推动太阳能电池等绿色新能源细分赛道加快发展","https://www.ditan.com/news/hot/5692.html"
"hot","2024 11/01","沈阳市人民政府","","国家碳达峰试点（沈阳）实施方案：到2030年新型储能装机规模达到160万千瓦","https://www.ditan.com/news/hot/5931.html"
"hot","2024 10/30","国家能源局","","国家能源局重磅发布！","https://www.ditan.com/news/hot/5899.html"
"hot","2024 10/31","上海市人民政府","","上海市：全面实施“光伏+”工程 市内光伏装机容量达到4GW以上","https://www.ditan.com/news/hot/5915.html"
"hot","2024 10/30","江西省人民政府","","江西推动全省经济持续回升向好的若干措施：建成投运赣锋锂电四期15GWh新型动力电池等项目","https://www.ditan.com/news/hot/5896.html"
"hot","2024 10/29","四川技能大赛—2024年四川省工业和信息化技术技能大赛（电力监控系统网络 安全管理赛项）圆满闭幕","","四川技能大赛—2024年四川省工业和信息化技术技能大赛（电力监控系统网络 安全管理赛项）圆满闭幕","https://www.ditan.com/news/hot/5888.html"
"hot","2024 10/29","第17届广州住博会将升级为世界住博会，2025展位预定火热开启","","第17届广州住博会将升级为世界住博会，2025展位预定火热开启","https://www.ditan.com/news/hot/5889.html"
"hot","2024 10/30","河南省人民政府","","河南省推动“人工智能+”行动计划（2024—2026年）","https://www.ditan.com/news/hot/5897.html"
"hot","2024 10/30","珠海市住建局","","广东珠海就新建建筑光伏建设要求征求意见","https://www.ditan.com/news/hot/5891.html"
"hot","2024 10/29","成都市财政","","成都财政局：重点支持新型储能产业迭代升级，深化示范应用，加强新型电力系统建设","https://www.ditan.com/news/hot/5876.html"
"hot","2024 10/29","工信部","","涉及能源装备、光伏等！两部门启动“揭榜挂帅”申报工作","https://www.ditan.com/news/hot/5877.html"
"hot","2024 10/29","北极星电力网","","国家标准《智能火电厂技术要求》正式发布实施","https://www.ditan.com/news/hot/5874.html"
"hot","2024 10/29","四川省人民政府","","四川印发《四川省加快制造业智能化改造数字化转型行动计划（2024—2027年）》","https://www.ditan.com/news/hot/5872.html"
"hot","2024 10/29","上海市发改委","","2024年11月1日起执行！上海开展气电价格联动调整","https://www.ditan.com/news/hot/5870.html"
"hot","2024 10/28","光储星球","","瑞典太阳能联合会发布储能安装消防指南：确保储能行业安全可靠的重要一步","https://www.ditan.com/news/hot/5854.html"
"hot","2024 10/28","临港区管委会","","最高奖励500万！这一地启动2023年氢车奖励申报！","https://www.ditan.com/news/hot/5852.html"
"hot","2024 10/29","工信部","","39个城市！工业和信息化领域北斗规模应用试点城市名单公布","https://www.ditan.com/news/hot/5875.html"
"hot","2024 10/29","江苏南京：积极培育储能与氢能等未来产业，争创国家未来产业先导区","","江苏南京：积极培育储能与氢能等未来产业，争创国家未来产业先导区","https://www.ditan.com/news/hot/5871.html"
"hot","2024 10/28","云南能监办","","云南绿色电力交易实施细则（征求意见稿）：按照“月结月清”的原则开展结算","https://www.ditan.com/news/hot/5848.html"
"hot","2024 10/29","温岭市人民政府","","浙江温岭下达2024年迎峰度冬有序用电方案","https://www.ditan.com/news/hot/5868.html"
"hot","2024 10/25","中国电力报","","浙江布局充换电“双赛道”，助力新能源汽车产业发展","https://www.ditan.com/news/hot/5836.html"
"hot","2024 10/25","阜阳市发展改革委","","储能可申报！安徽阜阳征集2024年度低碳（零碳）应用场景","https://www.ditan.com/news/hot/5832.html"
"hot","2024 10/25","山西省能源局","","全文 | 《山西省能源领域二〇二四—二〇二五年节能降碳行动计划》印发","https://www.ditan.com/news/hot/5831.html"
"hot","2024 10/25","威海市人民政府","","《美丽威海建设规划纲要（2024—2035年）》征求意见","https://www.ditan.com/news/hot/5835.html"
"hot","2024 10/25","广州南沙开发区管委会办公室","","最高奖励300万元！广州某地支持工业企业自建储能设施","https://www.ditan.com/news/hot/5829.html"
"hot","2024 10/25","云南省能源局","","云南省能源局加快推进新能源项目建设有关工作的通知","https://www.ditan.com/news/hot/5828.html"
"hot","2024 10/25","新吴区建设工程安全质量监督站","","无锡市2024年第四季度大气污染防治“百日攻坚”行动方案","https://www.ditan.com/news/hot/5833.html"
"hot","2024 10/29","山东省人民政府","","山东：建立健全风光企业退役设备处理责任机制 开展风光高端装备再制造","https://www.ditan.com/news/hot/5873.html"
"hot","2024 10/25","国家发展改革委","","国家发展改革委等部门关于印发《完善碳排放统计核算体系工作方案》的通知","https://www.ditan.com/news/hot/5830.html"
"hot","2024 12/25","国家发展改革委","","国家发改委进一步规范 PPP 新机制项目实施工作","https://www.ditan.com/news/hot/6452.html"
"hot","2024 12/25","萧山区人民政府","","萧山区 2023 年度光伏发电项目补助资金发放通知","https://www.ditan.com/news/hot/6448.html"
"hot","2024 12/25","山西省能源局","","山西省第二批驭风行动助力乡村振兴试点项目建设通知","https://www.ditan.com/news/hot/6454.html"
"hot","2024 12/25","湖北省生态环境厅","","湖北省发布促进节能环保产业高质量发展实施意见","https://www.ditan.com/news/hot/6453.html"
"hot","2024 12/24","碳课公众号","","可口可乐可持续发展目标调整：争议与行业瞭望","https://www.ditan.com/news/hot/6436.html"
"hot","2024 12/24","碳课公众号","水林","中国资环登场：废品生意新征程与循环产业变革潮","https://www.ditan.com/news/hot/6439.html"
"hot","2024 12/23","碳课公众号","李昱璇","企业可持续披露准则解读","https://www.ditan.com/news/hot/6426.html"
"hot","2024 12/23","浙江省财政厅","","浙江加强中央生态环境资金管理新规：提升效益，助力美丽建设","https://www.ditan.com/news/hot/6423.html"
"hot","2024 12/20","国家能源局","","国家能源局：2024年11月份全社会用电量同比增长2.8%","https://www.ditan.com/news/hot/6417.html"
"hot","2024 12/23","环球零碳公众号","","1度电8元！法国失控，德国闹翻，欧洲能源危机再袭","https://www.ditan.com/news/hot/6427.html"
"hot","2024 12/20","国际能源小数据","","经合组织 38 国仅剩五项燃煤电厂提案，煤电建设持续下滑","https://www.ditan.com/news/hot/6415.html"
"hot","2024 12/20","海南电力交易中心","","海南电力交易中心声明澄清 2025 年电力市场虚假宣传","https://www.ditan.com/news/hot/6412.html"
"hot","2024 12/20","中国华能","武新苗","中国华能集团与广西壮族自治区深化合作，签署相关协议","https://www.ditan.com/news/hot/6416.html"
"hot","2024 12/23","重庆水务环境集团","","重庆水务环境集团 2023 ESG 报告：多维度推进可持续发展","https://www.ditan.com/news/hot/6422.html"
"hot","2024 12/19","起点锂电","之筠","大圆柱电池：全面量产时代将至，多领域应用迎新潮","https://www.ditan.com/news/hot/6382.html"
"hot","2024 12/19","石岛湾核电","","华能石岛湾核电入列全球十大工程，彰显科技实力","https://www.ditan.com/news/hot/6406.html"
"hot","2024 10/25","北京市门头沟区科学技术委员会","","北京市门头沟区：支持相关企业依托分布式储能上网促进新型储能实现商业化、规模化发展","https://www.ditan.com/news/hot/5827.html"
"hot","2024 12/19","金风服务","","金风服务：风电控制系统国产化改造，守护能源安全新征程","https://www.ditan.com/news/hot/6384.html"
"hot","2024 12/19","中核集团","","中核集团首个海上风电项目开工！","https://www.ditan.com/news/hot/6380.html"
"hot","2024 12/20","北极星太阳能光伏网","","风光新能源入市：规模扩张下的电价困局与求解","https://www.ditan.com/news/hot/6411.html"
"hot","2024 12/18","国家电投","汤博文","国家电投集团召开“均衡增长战略”落地专题座谈会","https://www.ditan.com/news/hot/6377.html"
"hot","2024 12/23","碳界公众号","","拜登更新 NDC 目标，特朗普或大幅调整气候政策","https://www.ditan.com/news/hot/6425.html"
"hot","2024 12/19","中国环境APP","中环报记者王小玲","泸沽湖：生态保护与发展并行的旅游胜地","https://www.ditan.com/news/hot/6378.html"
"hot","2024 12/18","中能传媒研究院","岳昊","京津冀十年绿色转型：成效、挑战与展望","https://www.ditan.com/news/hot/6376.html"
"hot","2024 12/20","国家能源集团广西公司","","广西公司与广旅集团达成战略合作，共推能源文旅发展","https://www.ditan.com/news/hot/6409.html"
"hot","2024 12/19","毕节市人民政府","","毕节市空气质量改善方案：多策并举守护蓝天","https://www.ditan.com/news/hot/6393.html"
"hot","2024 12/18","中国核协","","CNEA 国际天然铀价格预测指数（2024 年 12 月）发布","https://www.ditan.com/news/hot/6375.html"
"hot","2024 12/18","远景储能","","远景储能钱振华：聚焦价值创造，创新智能交易与构网技术","https://www.ditan.com/news/hot/6374.html"
"hot","2024 12/18","国际能源小数据","","美国石油公司借油井生产率提升实现降本及产量增长","https://www.ditan.com/news/hot/6371.html"
"hot","2024 12/18","工信部","","工信部发布第二批符合〈电动自行车行业规范条件〉企业名单","https://www.ditan.com/news/hot/6368.html"
"hot","2024 12/18","西藏开发投资集团有限公司","","西藏开投加查县惹米 20MW 光储项目通过现场质量检查","https://www.ditan.com/news/hot/6369.html"
"hot","2024 12/18","主碳索未来 TL CARBON公众号","","COP29 气候峰会：〈巴黎协定〉A6.4 条碳计入机制进展解析","https://www.ditan.com/news/hot/6364.html"
"hot","2024 12/18","国际能源小数据","","埃克森美孚与雪佛龙竞逐为人工智能数据中心供电，押注天然气","https://www.ditan.com/news/hot/6367.html"
"hot","2024 12/16","青岛西海岸发布","","我国首个工厂化海水直接制氢科研项目在青岛建成试运行","https://www.ditan.com/news/hot/6342.html"
"hot","2024 12/16","青海省发展和改革委员会","","青海氢能产业高质量发展政策：多维度推动氢能进步","https://www.ditan.com/news/hot/6329.html"
